smiles,Active/Inactive
CNCCCN1c2ccccc2CCc2ccccc21.Cl,0.0
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O.Cl.Cl,0.0
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2[S+]1(=O)[O-],0.0
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(N[S+](C)(=O)[O-])ccc3[nH]2)CC1,0.0
CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2O,0.0
COc1ccccc1OC(=O)Oc1ccccc1OC,0.0
CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0.0
CN(CCC#N)S(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,1.0
NC(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,0.0
CC1(C)C2CC=C(COC3OC(COC4OCC(O)(CO)C4O)C(O)C(O)C3O)C1C2,0.0
NC(=O)c1ccncc1NC(=O)Cc1cccc(Cl)c1,0.0
CCN(c1nc(N)c(C(=O)N=C(N)N)nc1Cl)C(C)C,0.0
CC(C)[N+]1(C)C2CCC1CC(C(=O)OC(CO)c1ccccc1)C2,0.0
O=C(Nc1cncc2ccccc12)C1COc2c(Cl)cccc21,1.0
C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@@H]1C(=O)OC,0.0
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccnc(Br)c12,0.0
C=CC(=O)N1CC/C(=C\c2ccc(F)c([N+](=O)[O-])c2)C(=O)/C(=C/c2ccc(F)c([N+](=O)[O-])c2)C1,0.0
C=CC(=O)N1CCC2(CC1)CNC(=O)C2,0.0
Oc1ccc(Cl)cc1Cc1ccccc1,0.0
C[C@@H](CN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)NC(=O)c1ccc(Br)cc1,0.0
CC(C)OP(=O)(F)OC(C)C,0.0
O=P(O)(O)OP(=O)(O)O,0.0
C=CC(C)(O)CC/C=C(\C)C(=O)OC1C(O)C(CO)OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CCC(OC6OC(COC7OCC(OC(C)=O)C(O)C7OC7OC(COC(C)=O)C(O)C(O)C7OC(C)=O)C(O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC4(C)C2(C)C(O)C3O)C1OC1OCC(OC2OCC(O)C(OC3OCC(O)C(O)C3O)C2O)C(O)C1O,0.0
CNc1ccc([N+](=O)[O-])c(Nc2ccc3[nH]ncc3c2)n1,0.0
COc1c(CCC(=O)O)cccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.0
C=C(C)C1CCC(C)C12CC(O)C1(C)OC1C2OC(=O)C(N)CCC(=O)O,0.0
COc1ccc(N(C(=O)Nc2c(C)cccc2C)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c(OC)c1,0.0
Cc1c(CN2CCN([S+](C)(=O)[O-])CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,0.0
C[C@@H]1C[C@@H](O)[C@@]23CO[C@]2(CO)CCC[C@@H]3[C@@]12C[C@@H](c1ccoc1)OC2=O,0.0
CC[C@@H](C)[C@@H]1OC2(C=C[C@H]1C)C[C@@H]1C[C@H](C/C=C(\C)[C@H](O[C@H]3C[C@H](OC)[C@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)/C=C/C=C3\CO[C@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@@]34O)O2,0.0
CN(C)CCCNc1nc(CN2CCN(C(c3ccc(Cl)cc3)c3ccc(Cl)cc3)CC2)nc2ccccc12,0.0
O=C(O)CCn1c2c(c3ccccc31)C[C@H](N[S+](=O)([O-])c1ccc(F)cc1)CC2,0.0
CS(=O)(=O)c1cccc(NC(=O)CCl)c1,0.0
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)O)cc3)nc2n(CCC)c1=O,0.0
C/C=C(\C)C(=O)O[C@@H]1[C@@H](O)[C@H](O)[C@@H](COC(C)=O)O[C@@H]1O[C@]1(COC(=O)CC(C)C)O[C@H](COC(=O)C(C)CC)[C@@H](OC(C)=O)[C@@H]1O,0.0
c1cnc2c(c1)ccc1cccnc12,0.0
COC1CC(O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)[C@@H](OC(C)=O)C[C@]5(O)C4CC[C@@H]3C2)OC(C)C1O,0.0
O=C(Nc1cncc2ccccc12)C1CCNc2ccc(Cl)cc21,1.0
COc1ccc(S(=O)(=O)n2cnc3cc(C)c(C)cc32)cc1,0.0
CC(C)(C)c1ccc(N(C(=O)c2ccc(Cl)o2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,1.0
CCC(C)C(N)C(=O)NCCN1CCOCC1,0.0
C/C1=C\CC[C@]2(C)O[C@@H]2[C@H](O)[C@H](C(C)C)[C@H](OC(=O)/C=C/c2ccccc2)C1,0.0
CC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(OC9OC(COC%10OC(CO)C(O)C(O)C%10O)C(O)C(O)C9O)C8O)C7O)C6O)C(C)(C)C5CCC4(C)C3(C)CCC2(C(=O)O)CC1O,0.0
Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,0.0
O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)([O-])O.[Na+].[Na+],0.0
O=C(Nc1cncc2ccccc12)C1CCOc2c(OCCC(F)(F)F)cc(Cl)cc21,1.0
N#CCc1cccc(NC(=O)c2cnn3cc(Br)cnc23)n1,0.0
Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+],0.0
CC1CC(C(O)C(C)(C)O)OC2CC3(C)C4(C)CCC5C(C)(C)C(=O)CCC5(C)C4CCC3(O)C12O,0.0
CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I,0.0
CCC(=O)O[C@H]1C(C)(C)[C@H]([C@@H](O)C(=O)OC)[C@]2(C)C(=O)[C@@]1(O)[C@H]1O[C@@]13C2CC[C@]1(C)C3CC(=O)O[C@H]1c1ccoc1,0.0
CC(O)CCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,0.0
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@H](C(=O)Nc3cncc4ccccc34)C2)CCOCC1,0.0
CC(=O)Nc1nnc([S+](N)(=O)[O-])s1,0.0
CS(=O)(=O)c1ccc(Cl)c(NC(=O)CCl)c1,0.0
CC(c1ccc(Cl)cc1)N(C)C(=O)CCl,0.0
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,0.0
COc1cccc(CNC(=O)C2=NC3SC=C(COCc4ccc(C(=O)O)cc4)C3C(=O)N2)c1,0.0
CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1,0.0
CC1CC(=O)C2=C(CCC3(O)C(O)c4c(O)cccc4C(=O)C23O)C1,0.0
C=C1C(=O)O[C@@H]2/C=C(\CO)CC/C=C(/C=O)C[C@@H](O)[C@@H]12,0.0
CCCCCCCCCCCCOC(=O)CS(=O)(=O)[O-],0.0
CN(C(Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(c2ccccc2)CC1)S(=O)(=O)c1cccc2cnccc12,0.0
CC1(C)C(N(O)C(=O)Nc2ccc(Cl)cc2)N(c2ccc(Cl)cc2)C(=O)N1CC(=O)N/N=C/C=C/c1ccc([N+](=O)[O-])o1,0.0
O=C(c1c(F)ccc(N[S+](=O)([O-])N2CC[C@@H](F)C2)c1F)c1c[nH]c2ncc(-c3cnc(C4CC4)nc3)cc12,0.0
O=C1NC(=O)[C@@H](c2c[nH]c3ccccc23)[C@H]1c1cn2c3c(cccc13)CCC2,0.0
CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,0.0
CC1(C)C2CC[C@@]34CC(CC[C@H]3[C@]2(C)CC[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@](C)(O)C4,0.0
CN(Cc1ccc2c(c1)OCCO2)C(=O)CCl,0.0
CC(=O)O[C@H]1[C@@]2(O)C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@@H](OC(=O)CO)[C@]2(OC(C)=O)C[C@H]3C(=O)C(C)(C)C[C@@H]3[C@@]1(C)[C@H]2OC(C)=O,0.0
C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,0.0
CN(Cc1ccc(Cl)cc1)C(=O)CCl,0.0
CN(c1ccc(NC(=O)Nc2ccccc2)cc1)[S+](=O)([O-])c1cnn(-c2ccc(F)cc2)c1,0.0
CC(C)(C)OC(=O)N1CCCC(CNC(=O)CCl)C1,0.0
CCN(CC)CCCCNc1ncc2c(n1)N(C)C(=O)N(c1c(Cl)c(OC)cc(OC)c1Cl)C2,0.0
Cc1cc(C(F)(F)F)nc2n[nH]c(NC(=O)C3CCOc4ccc(Cl)cc43)c12,0.0
CC(=N)NCCCC[C@@H](N)C(=O)O,0.0
O=c1sc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,0.0
COc1ccc(-n2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)c(C)c1,0.0
C/C=C/C(=O)N(CC)c1ccccc1C,0.0
CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.O=S(=O)(O)CCS(=O)(=O)O,0.0
Cc1cccc(C(C)C)c1NC(=O)CCl,0.0
CC1(C)CCC(NC(=O)[C@@H](N)CCC(=O)O)CC1,0.0
Nc1nccc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.0
OCC(Cc1ccccc1)Nc1nc(Oc2ccc3c(c2)CCC3)nc2c1ncn2Cc1ccc(-c2ccccc2)cc1,0.0
CCNC1(C(N)=O)CN(c2nc(C)nc3c(-c4ccc(Cl)cc4)c(-c4ccccc4Cl)nn23)C1,0.0
CC(C)=CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)CC1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,0.0
[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O[Na])C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,1.0
O=C(Cc1cccc(Cl)c1)Nc1cnn2ccccc12,0.0
C[C@@H](N)C(=O)O,0.0
CN(C)C(=O)c1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,1.0
Cn1ncc([S+](=O)([O-])Cc2ccccc2)c(Br)c1=O,0.0
C=C1[C@@H](O)[C@@H]2/C=C/C[C@H](C)C(=O)[C@@](C)(O)/C=C/[C@@H](OC(C)=O)[C@]23C(=O)N[C@@H](Cc2ccccc2)[C@@H]3[C@@H]1C,0.0
CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,0.0
O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](OC(=O)/C=C/c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,0.0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN([S+](C)(=O)[O-])C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.0
CS(C)(=O)=NC(=O)CCl,0.0
COc1cc(C#N)ccc1[S+](=O)([O-])Nc1ccc2c(c1)cc(C)c(=O)n2C,0.0
O=C(Nc1ccn(Cc2c(F)cccc2C(F)(F)F)n1)c1c(F)cccc1F,0.0
O=C(O)CC/C=C\CC[C@H]1[C@@H](OCc2ccc(-c3ccccc3)cc2)C[C@H](O)[C@@H]1N1CCCCC1,0.0
c1ccc(CNc2nc(N3CCOc4ccccc43)nc3c2CCCC3)cc1,0.0
COc1ncc(Nc2ncc([C@@H](C)N3CCN([S+](C)(=O)[O-])CC3)cc2-c2nc(C)nc(N)n2)cc1F,0.0
Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,0.0
COCCOc1cc2ncnc(Cl)c2cc1OCCOC,0.0
C=C1C(=O)OC2C3=C(C)C(=O)CC3C(C)CC(O)C12,0.0
COCCOC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,1.0
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12,0.0
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5cc(F)cc(Cl)c45)C3=O)C2)CC1,0.0
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,0.0
Cc1cc(NC(=O)CCl)n(-c2ccc(F)cc2)n1,0.0
Brc1ccc([C@H]2CN3CCSC3=N2)cc1,0.0
c1ccc2c(c1)CC(N1CCN(c3cccc4c3OCCO4)CC1)C2,0.0
Cc1cn2nnc(C(=O)N(c3ccc(C(C)(C)C)cc3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2c(=O)[nH]1,0.0
C=C1C(=O)OC2/C=C(\CO)CC/C=C(\C=O)CC(OC(=O)CC(C)C)C12,0.0
Cc1ccc(S(=O)(=O)CNC(=O)C(c2cccnc2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)cc1,0.0
CC(=O)OC1CC(O)(C(C)C)C2C(OC(=O)c3ccc(O)cc3)C=C(C)C(=O)CC12C,0.0
N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)CCl)CC1,0.0
CC1CC(O)C2(C)C(C(=O)O)=CCCC2C1(C)CCc1ccoc1,0.0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1C[C@H](Br)C2=O,0.0
C/C=C(\C)C(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](COC(=O)/C(C)=C/C)O[C@@H]2O[C@H]2O[C@H](COC(=O)/C(C)=C/C)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](COC(=O)/C(C)=C/C)[C@@H](O)[C@H](OC(=O)/C(C)=C/C)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.0
Cc1c(N[C@@H](c2nnc(-c3ccc(C#N)cc3)o2)[C@H](C)O)ccc(C#N)c1Cl,0.0
CC(C)NCCCn1c(Sc2cc(Cl)cc(Cl)c2)nc2c(N)ncnc21,0.0
O=C(CCl)N1CCCCCCC1,0.0
COc1ccccc1NC1CN(C(=O)c2cc(=O)[nH]c3ccccc23)C1,0.0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,0.0
O=C(Nc1cccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)c1)Nc1cccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)c1,1.0
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0.0
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,0.0
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12.Cl.Cl.O.O,0.0
CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,0.0
C[N+](C)(C)CC(=O)O.[Cl-],0.0
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCC2(CCO2)CC1,0.0
O=C(O)[C@H]1CCCC[C@H]1C(=O)N1CCc2ccccc2[C@H]1CN1C(=O)c2ccccc2C1=O,0.0
CN[C@H]1[C@@H](O)[C@@H](NC)[C@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@H]12.Cl.Cl,0.0
CC1(C)CC[C@@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C1)C1=CCC3[C@@]4(C)CC[C@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@@](C)(C(=O)O)C4CC[C@@]3(C)[C@]1(C)C[C@H]2O,0.0
COc1cccc(C2=N/C(=C/c3sccc3C)C(=O)O2)c1,1.0
O=C(CCl)Nc1ccc2c(c1)OC1(CCCCC1)O2,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1.Cl.Cl,0.0
O=C(N[C@@H](C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1)[C@@H]1CC[C@H](C(=O)N2CCCC2)O1,1.0
Br.Oc1cc2c(c(Cl)c1O)CCNCC2c1ccccc1,0.0
CC(=O)N(CC(=O)N(C)C)c1ccccc1,0.0
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,0.0
CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1,0.0
Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(OCCN3CCCC3)ccc2c1,0.0
O=C(O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,1.0
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CCCC[C@@H]1N1CCCC1.CS(=O)(=O)O,0.0
O=C(Nc1cncc2ccccc12)C(NC(=O)[C@@H]1CC[C@H](C(=O)N2CCCC2)O1)c1cccc(Cl)c1,1.0
CC(NCc1c[nH]c2nccnc12)c1cc(F)ccc1N1CCC(O)CC1,0.0
CC(C)=CCC(O)[C@](C)(O)C1[C@H](O)C[C@@]2(C)C3CC=C4C(C[C@H](O)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,0.0
C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,0.0
CCCN(CCC)[C@H]1CCc2c(F)ccc(O)c2C1,0.0
c1ccc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1,0.0
C[C@H](O)C(O)(C(=O)OCc1ccccc1NC(=O)CCC(N)C(=O)O)[C@H](C)O,0.0
N=C(N)NCC1COC2(CCCCC2)O1,0.0
O=C(O)CCC/C=C\C[C@H]1[C@@H](O)C[C@H](F)[C@@H]1/C=C/[C@H](O)C1Cc2ccccc2C1,0.0
CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O,0.0
O=C(c1ccc2[nH]c(C(F)F)nc2c1)N1CCC(C2CCNC2)CC1,0.0
C=C1CCC2C(C)(COC(C)=O)CCCC2(C)C1CCC(C)CC(=O)O,0.0
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2ccnnc2)cc1,1.0
CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cn3)c2)c2cnc(N)nc21,0.0
Nc1nc2c(nc(Br)n2[C@@H]2O[C@@H]3COP(=O)([O-])O[C@H]3[C@H]2O)c(=O)[nH]1,0.0
CCCC(Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,0.0
CC(C)[C@H](NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(N)=O,0.0
CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1.Cl,0.0
COC1/C=C/C(C)(O)C(SCC(N)C(=O)O)CC(=O)OC(C)C(C)CC/C=C/1C,0.0
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,0.0
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)[O-])C(=O)NCC(=O)O)C(=O)[O-],0.0
COc1c2cc(c(O)c1OC)CCCCC(O)CCc1ccc(O)c-2c1,0.0
O=C(Nc1cncc2ccccc12)N(CCC1CCCCC1)c1cccc(Cl)c1,1.0
C=C1C(O)C(O)C2(CC3C(C)=CCC4C(C)(CO)CCCC34C)OC2C1O,0.0
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,0.0
CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0
COc1cc(O)c2c(c1)/C=C/C[C@@H](O)[C@@H](O)C(=O)CCC[C@H](C)OC2=O,0.0
CCOc1ccc(-c2cc(NC(=O)c3c(F)cccc3F)c(C(=O)O)s2)cc1,0.0
COc1ncc(Br)cc1Nc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1,1.0
O=S(=O)(Nc1ccccc1)c1cc2c(cc1OCc1ccccc1)OCO2,0.0
C=CC(=O)N(c1cc(C(C)(C)C)on1)C(C(=O)NCCc1cccc(F)c1)c1cncc(O)c1,0.0
Cc1ccc(N2CCN(CCC3NC(=O)c4ccccc43)CC2)cc1C,0.0
CC1=C(CC/C(C)=C/C(=O)O)[C@@]2(C)CCCC(C)(C)C2CC1=O,0.0
NC(CCP(=O)(O)O)C(=O)O,0.0
CSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2n1,0.0
COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,0.0
CNC(=O)NC(=O)CCl,0.0
O=C(NNc1nc2ccccc2[nH]1)c1cc(O)nc2ccccc12,0.0
COc1cc(/C=C2\CC[C@H]3COC[C@@H](c4cc(F)c(F)c(F)c4)N3C2=O)ccc1-n1cnc(C)c1,0.0
COc1cc2c(cc1OC)C1=NCCN1C(NC(=O)c1cccnc1)=N2,0.0
CN1CC[C@@]2(C)c3cc(O)ccc3N(C)C12,0.0
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4cn[nH]c34)C2)CC1,1.0
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)C1CCC2OCCC2C1,0.0
OC[C@@]1(O)CO[C@@H](OC[C@H]2O[C@@H](Oc3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O,0.0
CO[C@@H]1C(N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,0.0
CC(/C=C/C1(O)C2(C)COC1(C)CC(=O)C2)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.0
O=C(Nc1c[n+]([O-])cc2ccccc12)[C@H]1CCOc2ccc(Cl)cc21,0.0
C[C@@H]1O[C@@H](O[C@H]2[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CCC5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H](O)[C@H]7O)C(C)(C)C6CC[C@@]5(C)[C@]3(C)C[C@H]4O)OC[C@@H](O)[C@@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@H]1O[C@@H]1OC[C@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,0.0
COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC.Cl.Cl.Cl,0.0
COc1ccc(OC)c(CNC(=O)Nc2cn(C)c(=O)c3ccccc23)c1,0.0
CC(C)(O)/C=C/C1=CC(=O)[C@@](C)(O)C[C@H]1O,0.0
COc1cccc(NCCC2(c3ccccc3)CC(C)(C)OC(C)(C)C2)c1,0.0
O=C1OCC(c2ccccc2)=C1Cc1ccccc1,0.0
COc1ccc(NC(=O)NC(=O)CCl)cc1,0.0
CC(C)CC(NP(=O)([O-])O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)[O-],0.0
COc1ccc(-c2c(Cl)ncn2-c2ccc([S+](N)(=O)[O-])cc2)cc1F,0.0
CN1C(=O)C(Cc2ccc3ccccc3c2)NC(=C2C=CC(=O)C=C2)c2cc(Cl)ccc21,0.0
CC(C)[C@@H](C(=O)O)N1Cc2c(cc(O)c3c2O[C@]2(C3)[C@H](C)CCC3C(C)(C)[C@H](O)[C@H](O)C[C@@]32C)C1=O,0.0
CC(C)C[C@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)c1ccccc1,0.0
CC(=O)OC[C@]12[C@H](OC(C)=O)C(=O)[C@@H]3[C@@H](OC(C)=O)[C@@]14O[C@@]3(C)COC(=O)c1cccnc1[C@@H](C)[C@H](C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@]4(C)O,0.0
COc1cc(/C=C/CO)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.0
C/C=C(/C)C(=O)O[C@H]1[C@@H]2[C@H](C)C(=O)O[C@@H]2C[C@@H](C)[C@@H]2C=CC(=O)[C@@]12C,0.0
CC(C)(C)c1ccc(N(C(=O)c2c[nH]c(=O)[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,0.0
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,0.0
